STU_CAMPUS_ID|ADV_CAMPUS_ID|DEAN_CAMPUS_ID
||0077365
0617216||0077365
0620666||0056466
0616218||0056466
0606963||0118550
0606927||0077365
0613347||0203908
0606807||0077365
0606557||0077365
0618091||0077365
0606730||0203908
0617082||0077365
0605715||0118550
0606497||0203908
0617686||0384965
0614927||0203908
0606873||0203908
0616707||0077365
0614963||0203908
0610129||0056466
0606373||0203908
0614504||0056466
0607902||0077365
0609393||0056466
0606269||0384965
0609955||0056466
0606378||0384965
0611053||0056466
0616418||0203908
0618286||0203908
0541047||0384965
0617514||0077365
0448492||0056466
0609130||0384965
0617755||0203908
0606630||0384965
0606436||0118550
0606943||0077365
0606624||0384965
0617576||0056466
0606614||0203908
0606045||0118550
0616813||0203908
0613317||0056466
0617741||0203908
