CAMPUS_ID|NEIGHBORHOOD|RESIDENCE_HALL
0614784|East Neighborhood 4|Randolph
0606708|East Neighborhood 1|Alspaugh
0606642|East Neighborhood 3|Gilbert-Addoms
0606858|East Neighborhood 1|Brown
0604329|East Neighborhood 2|Jarvis
0618203|East Neighborhood 1|Alspaugh
0604800|East Neighborhood 4|Blackwell
0609955|East Neighborhood 3|Gilbert-Addoms
0614915|East Neighborhood 1|Bassett
0607301|East Neighborhood 4|Randolph
0606160|East Neighborhood 4|Randolph
0614959|East Neighborhood 2|Giles
0615562|East Neighborhood 1|Brown
0618451|East Neighborhood 3|Southgate
0606816|East Neighborhood 4|Randolph
0605719|East Neighborhood 4|Blackwell
0619834|East Neighborhood 1|Brown
0618347|East Neighborhood 3|Gilbert-Addoms
0606264|East Neighborhood 1|Pegram
0606280|East Neighborhood 2|Jarvis
0606749|East Neighborhood 4|Randolph
