CAMPUS_ID|NEIGHBORHOOD|RESIDENCE_HALL
0621676|East Neighborhood 4|Bell Tower
0610291|East Neighborhood 4|Bell Tower
0606976|East Neighborhood 4|Bell Tower
0621019|East Neighborhood 4|Randolph
0615557|East Neighborhood 1|Bassett
0621575|East Neighborhood 4|Blackwell
0606818|East Neighborhood 1|Alspaugh
0621128|East Neighborhood 2|Wilson House
0606974|East Neighborhood 3|Southgate
0619136|East Neighborhood 3|Gilbert-Addoms
0616386|East Neighborhood 1|Pegram
0606269|East Neighborhood 4|Randolph
0620634|East Neighborhood 1|Brown
0616522|East Neighborhood 2|Aycock
0616416|East Neighborhood 2|Giles
0617748|East Neighborhood 1|Brown
0612465|East Neighborhood 4|Blackwell
0606175|East Neighborhood 2|Jarvis
